GDP,Migrants,Average_Risk
20.0,0,0.0
20.0,0,0.0
20.0,0,0.0
20.0,0,0.0
15.473295521057825,0,0.22633522394710906
17.736647760528903,0,0.11316761197355453
18.868323880264455,0,0.056583805986777265
19.434161940132235,0,0.028291902993388632
19.717080970066117,0,0.014145951496694316
19.858540485033057,0,0.007072975748347158
